item_id;pedido_id;produto_id;quantidade;desconto_pct;subtotal
10787;5503;58;1;15;119.69
10788;5504;75;1;0;38.89
10789;5505;60;1;5;90.2
10790;5505;40;1;10;13.5
10791;5506;10;1;0;65.67
10792;5506;53;2;15;120.65
10793;5507;11;1;5;101.37
10794;5508;3;1;0;80.78
10795;5509;70;1;0;222.92
10796;5509;12;1;0;47.45
10797;5509;53;1;0;70.97
10798;5509;77;1;5;14.25
10799;5509;6;1;5;62.58
10800;5510;117;1;0;69.98
10801;5510;13;1;5;31.39
10802;5510;81;1;0;18.14
10803;5511;45;1;0;156.28
10804;5511;68;2;5;305.67
10805;5512;95;1;0;48.91
10806;5513;116;1;0;98.05
10807;5514;44;1;10;76.0
10808;5514;3;1;0;80.78
10809;5515;48;1;20;26.18
10810;5515;82;1;0;18.81
10811;5516;37;1;0;24.99
10812;5517;30;2;0;30.0
10813;5517;1;2;10;38.38
10814;5518;29;1;5;14.25
10815;5518;74;1;0;47.75
10816;5518;30;1;10;13.5
10817;5519;24;1;0;219.58
10818;5519;62;1;0;35.91
10819;5520;75;1;0;38.89
10820;5520;114;2;10;93.11
10821;5520;119;1;20;75.74
10822;5521;57;2;5;69.41
10823;5522;105;2;20;101.66
10824;5523;40;2;5;28.5
10825;5523;33;1;0;41.22
10826;5523;45;1;0;156.28
10827;5524;84;1;0;25.67
10828;5525;67;1;5;22.03
10829;5526;50;1;0;48.76
10830;5526;42;1;15;15.54
10831;5526;94;1;10;87.53
10832;5527;25;2;0;67.18
10833;5528;99;1;10;24.43
10834;5529;43;1;0;110.19
10835;5529;62;2;0;71.82
10836;5529;71;2;0;44.52
10837;5530;42;1;0;18.28
10838;5531;39;1;0;36.63
10839;5531;116;1;0;98.05
10840;5531;34;1;0;21.33
10841;5532;118;1;5;40.76
10842;5532;112;1;15;12.75
10843;5532;107;1;0;77.52
10844;5533;66;1;5;55.7
10845;5533;3;1;15;68.66
10846;5534;63;1;5;86.54
10847;5534;119;1;0;94.67
10848;5534;41;1;15;19.15
10849;5534;70;1;5;211.77
10850;5535;117;3;0;209.94
10851;5536;26;1;10;34.42
10852;5536;68;1;5;152.84
10853;5537;74;1;5;45.36
10854;5537;9;1;0;20.64
10855;5538;83;1;0;191.61
10856;5539;96;1;5;153.17
10857;5539;73;1;0;15.0
10858;5539;60;2;15;161.41
10859;5540;1;1;10;19.19
10860;5541;86;1;10;13.5
10861;5541;44;1;5;80.22
10862;5541;56;1;20;19.08
10863;5541;58;3;0;422.43
10864;5542;102;1;10;21.19
10865;5542;26;3;5;108.98
10866;5542;96;2;0;322.46
10867;5542;114;1;0;51.73
10868;5542;63;1;5;86.54
10869;5543;30;1;5;14.25
10870;5543;46;1;0;163.24
10871;5543;79;3;0;364.08
10872;5544;21;1;0;35.69
10873;5544;73;2;0;30.0
10874;5544;56;1;0;23.85
10875;5545;55;3;5;42.75
10876;5545;97;2;15;25.5
10877;5545;48;1;0;32.73
10878;5545;20;1;0;58.07
10879;5545;116;2;10;176.49
10880;5546;118;1;5;40.76
10881;5547;57;2;20;58.45
10882;5547;7;2;20;56.03
10883;5547;9;2;0;41.28
10884;5547;106;3;0;103.68
10885;5547;73;1;0;15.0
10886;5548;27;1;20;62.36
10887;5549;45;1;5;148.47
10888;5549;110;1;5;78.99
10889;5549;120;1;10;37.94
10890;5549;90;1;5;46.21
10891;5550;16;1;0;37.34
10892;5550;68;1;0;160.88
10893;5551;62;1;0;35.91
10894;5551;11;2;0;213.42
10895;5552;101;2;10;37.98
10896;5552;9;1;5;19.61
10897;5553;25;2;15;57.1
10898;5553;116;3;20;235.32
10899;5553;57;2;15;62.1
10900;5554;59;1;0;19.9
10901;5554;82;3;0;56.43
10902;5554;38;3;0;167.04
10903;5555;12;1;0;47.45
10904;5555;19;1;0;62.12
10905;5556;21;2;0;71.38
10906;5557;14;1;0;193.43
10907;5558;17;1;5;28.52
10908;5558;65;1;5;46.62
10909;5559;95;1;0;48.91
10910;5560;68;2;10;289.58
10911;5561;78;1;0;58.04
10912;5561;67;1;10;20.87
10913;5561;64;1;10;13.5
10914;5561;69;1;0;21.21
10915;5562;40;2;15;25.5
10916;5562;12;1;0;47.45
10917;5563;63;1;0;91.09
10918;5563;42;3;15;46.61
10919;5564;21;1;5;33.91
10920;5564;93;1;5;14.25
10921;5564;83;1;0;191.61
10922;5565;46;1;0;163.24
10923;5565;95;1;0;48.91
10924;5566;37;1;0;24.99
10925;5566;18;1;0;44.38
10926;5567;26;1;0;38.24
10927;5567;58;3;5;401.31
10928;5567;19;1;15;52.8
10929;5568;82;1;5;17.87
10930;5568;115;2;0;42.82
10931;5569;31;1;15;57.49
10932;5569;111;1;0;43.1
10933;5570;78;3;5;165.41
10934;5570;61;1;0;61.23
10935;5570;3;2;0;161.56
10936;5571;116;1;0;98.05
10937;5571;63;1;0;91.09
10938;5571;49;2;5;177.74
10939;5572;100;1;20;72.71
10940;5572;63;1;10;81.98
10941;5573;2;1;0;19.02
10942;5574;2;1;0;19.02
10943;5574;115;1;0;21.41
10944;5575;81;1;15;15.42
10945;5575;47;1;20;13.34
10946;5575;32;1;5;48.13
10947;5575;57;1;0;36.53
10948;5576;16;1;0;37.34
10949;5576;47;3;5;47.51
10950;5577;17;1;0;30.02
10951;5577;67;2;0;46.38
10952;5578;71;1;5;21.15
10953;5578;54;2;20;48.61
10954;5578;101;1;0;21.1
10955;5579;24;2;0;439.16
10956;5579;82;1;0;18.81
10957;5580;49;2;0;187.1
10958;5580;41;1;0;22.53
10959;5581;38;1;0;55.68
10960;5582;100;1;5;86.35
10961;5583;119;1;0;94.67
10962;5583;23;2;5;108.58
10963;5584;107;1;0;77.52
10964;5584;113;1;5;60.19
10965;5584;99;1;5;25.79
10966;5585;75;1;0;38.89
10967;5585;83;1;0;191.61
10968;5586;29;1;0;15.0
10969;5587;114;2;0;103.46
10970;5587;24;1;0;219.58
10971;5588;19;1;0;62.12
10972;5589;106;1;10;31.1
10973;5589;13;1;0;33.04
10974;5589;8;2;5;28.5
10975;5589;10;1;0;65.67
10976;5590;42;1;10;16.45
10977;5590;65;1;0;49.07
10978;5591;106;1;10;31.1
10979;5592;100;3;0;272.67
10980;5592;98;1;0;72.09
10981;5593;2;1;5;18.07
10982;5594;12;1;0;47.45
10983;5595;16;1;0;37.34
10984;5595;101;1;0;21.1
10985;5595;64;1;20;12.0
10986;5596;60;1;0;94.95
10987;5596;43;1;15;93.66
10988;5596;113;1;20;50.69
10989;5597;94;1;0;97.26
10990;5598;46;1;15;138.75
10991;5598;94;1;10;87.53
10992;5599;43;1;0;110.19
10993;5599;65;1;0;49.07
10994;5600;115;2;20;34.26
10995;5600;56;1;0;23.85
10996;5601;98;1;0;72.09
10997;5602;19;2;0;124.24
10998;5603;111;2;0;86.2
10999;5603;84;1;15;21.82
11000;5604;60;1;0;94.95
11001;5605;98;1;0;72.09
11002;5606;77;1;20;12.0
11003;5606;115;1;5;20.34
11004;5606;45;1;15;132.84
11005;5607;11;2;15;181.41
11006;5607;41;1;10;20.28
11007;5608;25;1;5;31.91
11008;5608;48;2;0;65.46
11009;5609;32;2;20;81.06
11010;5610;70;1;0;222.92
11011;5610;61;1;5;58.17
11012;5610;85;1;5;39.42
11013;5611;19;1;10;55.91
11014;5611;105;1;5;60.36
11015;5611;41;2;15;38.3
11016;5611;71;1;0;22.26
11017;5612;43;2;10;198.34
11018;5613;47;1;5;15.84
11019;5614;82;1;0;18.81
11020;5615;35;2;0;68.98
11021;5616;64;1;0;15.0
11022;5617;108;1;0;54.95
11023;5618;55;1;0;15.0
11024;5618;37;1;10;22.49
11025;5619;97;1;0;15.0
11026;5619;99;2;15;46.15
11027;5619;94;1;0;97.26
11028;5619;38;1;0;55.68
11029;5619;91;1;15;22.28
11030;5620;56;1;0;23.85
11031;5620;69;1;0;21.21
11032;5621;110;1;0;83.15
11033;5622;64;1;0;15.0
11034;5622;41;2;0;45.06
11035;5623;109;1;0;15.0
11036;5624;34;1;10;19.2
11037;5624;76;1;0;36.72
11038;5625;11;1;0;106.71
11039;5625;104;3;0;45.0
11040;5626;53;1;0;70.97
11041;5626;55;1;0;15.0
11042;5627;103;1;0;29.89
11043;5627;60;1;5;90.2
11044;5627;107;1;20;62.02
11045;5628;26;1;10;34.42
11046;5629;8;2;20;24.0
11047;5630;114;1;0;51.73
11048;5631;59;1;0;19.9
11049;5632;1;1;5;20.25
11050;5632;108;1;0;54.95
11051;5633;71;1;15;18.92
11052;5633;94;1;0;97.26
11053;5633;88;1;20;36.5
11054;5634;18;1;0;44.38
11055;5634;34;1;5;20.26
11056;5635;49;1;0;93.55
11057;5635;6;1;0;65.87
11058;5636;41;2;0;45.06
11059;5637;89;1;0;20.76
11060;5637;2;1;10;17.12
11061;5638;82;1;15;15.99
11062;5639;58;1;0;140.81
11063;5639;25;1;0;33.59
11064;5640;58;1;0;140.81
11065;5640;56;1;0;23.85
11066;5641;9;1;20;16.51
11067;5641;90;1;0;48.64
11068;5641;80;1;5;39.96
11069;5641;11;1;10;96.04
11070;5642;100;1;10;81.8
11071;5643;83;1;0;191.61
11072;5644;64;1;0;15.0
11073;5644;72;1;0;134.56
11074;5645;117;1;10;62.98
11075;5645;43;1;0;110.19
11076;5645;110;1;0;83.15
11077;5645;47;1;0;16.67
11078;5646;63;1;5;86.54
11079;5646;12;3;10;128.12
11080;5647;28;1;0;35.73
11081;5647;107;2;0;155.04
11082;5648;93;3;0;45.0
11083;5648;91;1;0;26.21
11084;5648;35;3;0;103.47
11085;5648;61;1;0;61.23
11086;5649;61;1;5;58.17
11087;5649;82;3;0;56.43
11088;5650;62;1;0;35.91
11089;5651;98;1;5;68.49
11090;5652;99;1;0;27.15
11091;5652;15;1;0;24.29
11092;5652;9;1;5;19.61
11093;5652;112;1;10;13.5
11094;5653;4;1;0;32.8
11095;5653;98;2;15;122.55
11096;5654;51;1;0;153.28
11097;5655;79;1;0;121.36
11098;5655;3;1;5;76.74
11099;5655;97;1;0;15.0
11100;5655;15;1;0;24.29
11101;5655;61;1;0;61.23
11102;5656;4;1;0;32.8
11103;5656;10;3;0;197.01
11104;5656;108;1;0;54.95
11105;5656;102;1;10;21.19
11106;5657;16;2;5;70.95
11107;5657;94;3;0;291.78
11108;5658;19;1;0;62.12
11109;5659;50;3;5;138.97
11110;5659;6;1;0;65.87
11111;5660;62;1;0;35.91
11112;5661;83;1;0;191.61
11113;5661;32;1;0;50.66
11114;5661;29;2;5;28.5
11115;5662;64;1;15;12.75
11116;5663;10;1;0;65.67
11117;5663;105;2;0;127.08
11118;5664;96;1;20;128.98
11119;5665;77;1;5;14.25
11120;5665;56;1;0;23.85
11121;5665;29;1;0;15.0
11122;5666;71;1;0;22.26
11123;5667;48;2;0;65.46
11124;5668;94;1;10;87.53
11125;5669;72;1;10;121.1
11126;5670;48;1;5;31.09
11127;5670;89;2;0;41.52
11128;5671;10;1;0;65.67
11129;5671;14;2;0;386.86
11130;5671;111;1;0;43.1
11131;5671;117;1;0;69.98
11132;5671;50;2;10;87.77
11133;5672;80;1;5;39.96
11134;5673;22;2;5;35.55
11135;5674;15;2;5;46.15
11136;5674;98;1;0;72.09
11137;5675;120;1;5;40.04
11138;5676;70;1;20;178.34
11139;5676;23;3;0;171.45
11140;5676;109;1;20;12.0
11141;5676;17;3;5;85.56
11142;5676;81;1;0;18.14
11143;5677;37;1;0;24.99
11144;5678;55;3;5;42.75
11145;5678;72;1;10;121.1
11146;5679;68;1;0;160.88
11147;5679;40;2;0;30.0
11148;5680;80;1;5;39.96
11149;5681;90;2;10;87.55
11150;5682;26;1;20;30.59
11151;5682;22;2;20;29.94
11152;5682;31;1;0;67.64
11153;5683;10;1;20;52.54
11154;5684;103;1;5;28.4
11155;5684;43;2;15;187.32
11156;5684;78;1;5;55.14
11157;5684;112;1;0;15.0
11158;5685;54;1;0;30.38
11159;5686;73;1;5;14.25
11160;5687;47;1;5;15.84
11161;5687;28;1;0;35.73
11162;5687;72;1;5;127.83
11163;5688;31;1;0;67.64
11164;5688;95;1;5;46.46
11165;5688;54;1;0;30.38
11166;5689;22;1;5;17.77
11167;5689;9;1;0;20.64
11168;5690;96;1;10;145.11
11169;5691;20;1;0;58.07
11170;5691;90;2;0;97.28
11171;5692;7;1;5;33.27
11172;5692;78;2;5;110.28
11173;5692;40;1;0;15.0
11174;5692;43;1;0;110.19
11175;5692;26;2;0;76.48
11176;5693;2;3;10;51.35
11177;5693;62;1;10;32.32
11178;5694;35;1;15;29.32
11179;5694;117;1;0;69.98
11180;5695;28;2;0;71.46
11181;5695;54;1;5;28.86
11182;5695;2;1;5;18.07
11183;5696;60;1;15;80.71
11184;5696;21;1;0;35.69
11185;5697;5;1;0;38.13
11186;5698;106;1;0;34.56
11187;5698;57;3;0;109.59
11188;5699;44;1;20;67.55
11189;5699;68;1;0;160.88
11190;5699;55;2;15;25.5
11191;5699;18;1;0;44.38
11192;5700;25;1;10;30.23
11193;5700;115;2;10;38.54
11194;5700;1;1;0;21.32
11195;5701;63;1;0;91.09
11196;5701;34;1;5;20.26
11197;5701;31;2;15;114.99
11198;5701;39;2;5;69.6
11199;5701;23;1;0;57.15
11200;5702;2;2;5;36.14
11201;5702;99;1;0;27.15
11202;5702;20;1;0;58.07
11203;5702;106;1;0;34.56
11204;5703;15;1;20;19.43
11205;5703;19;2;0;124.24
11206;5704;55;2;5;28.5
11207;5704;39;2;0;73.26
11208;5705;61;1;5;58.17
11209;5705;108;2;20;87.92
11210;5705;59;1;0;19.9
11211;5705;90;1;0;48.64
11212;5706;22;1;0;18.71
11213;5706;6;1;0;65.87
11214;5707;31;1;0;67.64
11215;5707;63;2;0;182.18
11216;5708;84;1;0;25.67
11217;5709;71;2;10;40.07
11218;5709;25;1;5;31.91
11219;5710;63;1;0;91.09
11220;5710;60;1;15;80.71
11221;5710;73;2;15;25.5
11222;5710;108;1;0;54.95
11223;5711;103;1;0;29.89
11224;5712;47;1;0;16.67
11225;5712;37;1;0;24.99
11226;5713;102;3;5;67.09
11227;5713;88;3;5;130.05
11228;5714;112;2;15;25.5
11229;5715;101;1;0;21.1
11230;5715;39;1;0;36.63
11231;5716;73;1;0;15.0
11232;5717;61;1;5;58.17
11233;5718;39;3;15;93.41
11234;5719;1;1;20;17.06
11235;5720;32;1;15;43.06
11236;5721;83;1;5;182.03
11237;5721;57;1;15;31.05
11238;5721;56;1;0;23.85
11239;5722;36;3;20;116.52
11240;5722;74;1;5;45.36
11241;5723;102;1;5;22.36
11242;5724;44;2;15;143.55
11243;5724;118;1;15;36.47
11244;5724;43;1;20;88.15
11245;5724;58;3;0;422.43
11246;5725;30;1;5;14.25
11247;5726;28;1;15;30.37
11248;5727;23;1;0;57.15
11249;5727;69;1;10;19.09
11250;5727;4;1;0;32.8
11251;5728;54;2;5;57.72
11252;5728;117;1;0;69.98
11253;5728;13;3;5;94.16
11254;5728;102;1;0;23.54
11255;5728;43;1;0;110.19
11256;5729;114;3;0;155.19
11257;5729;79;1;5;115.29
11258;5730;4;1;5;31.16
11259;5731;57;1;0;36.53
11260;5731;9;1;0;20.64
11261;5731;40;1;20;12.0
11262;5731;61;2;10;110.21
11263;5732;80;2;5;79.91
11264;5732;58;1;5;133.77
11265;5732;118;1;0;42.91
11266;5733;19;1;0;62.12
11267;5734;55;2;10;27.0
11268;5735;103;2;0;59.78
11269;5736;50;1;0;48.76
11270;5736;76;1;0;36.72
11271;5737;36;1;0;48.55
11272;5738;82;1;15;15.99
11273;5739;14;1;20;154.74
11274;5740;9;3;20;49.54
11275;5740;75;1;5;36.95
11276;5741;29;3;0;45.0
11277;5742;80;3;15;107.25
11278;5742;44;1;5;80.22
11279;5743;16;1;0;37.34
11280;5743;9;1;0;20.64
11281;5744;81;2;0;36.28
11282;5744;94;2;5;184.79
11283;5745;11;1;0;106.71
11284;5745;102;1;10;21.19
11285;5745;111;1;15;36.63
11286;5745;91;1;10;23.59
11287;5745;120;1;0;42.15
11288;5746;98;1;0;72.09
11289;5746;73;1;0;15.0
11290;5747;68;1;10;144.79
11291;5748;107;2;0;155.04
11292;5749;96;1;10;145.11
11293;5749;81;1;0;18.14
11294;5749;70;1;0;222.92
11295;5750;120;1;0;42.15
11296;5750;113;1;10;57.02
11297;5750;60;1;0;94.95
11298;5751;107;1;0;77.52
11299;5751;72;1;15;114.38
11300;5752;36;3;15;123.8
11301;5753;9;1;10;18.58
11302;5754;34;1;5;20.26
11303;5754;113;1;0;63.36
11304;5754;27;1;0;77.95
11305;5754;87;1;15;22.68
11306;5755;24;1;0;219.58
11307;5756;116;1;0;98.05
11308;5757;53;2;0;141.94
11309;5758;74;1;15;40.59
11310;5759;42;1;15;15.54
11311;5760;22;1;0;18.71
11312;5761;50;3;20;117.02
11313;5762;30;1;10;13.5
11314;5762;84;1;10;23.1
11315;5763;29;1;0;15.0
11316;5763;16;1;5;35.47
11317;5764;111;1;0;43.1
11318;5765;88;1;0;45.63
11319;5766;8;1;0;15.0
11320;5766;115;3;0;64.23
11321;5767;78;2;0;116.08
11322;5767;117;1;0;69.98
11323;5768;54;1;10;27.34
11324;5769;51;1;10;137.95
11325;5770;9;1;5;19.61
11326;5771;113;1;10;57.02
11327;5771;70;1;0;222.92
11328;5772;47;2;0;33.34
11329;5772;58;2;15;239.38
11330;5772;45;3;10;421.96
11331;5773;61;1;0;61.23
11332;5773;41;3;0;67.59
11333;5773;57;1;0;36.53
11334;5773;120;1;0;42.15
11335;5774;33;1;5;39.16
11336;5775;68;2;10;289.58
11337;5775;111;1;0;43.1
11338;5775;110;1;10;74.84
11339;5775;37;1;0;24.99
11340;5776;5;3;5;108.67
11341;5777;37;1;20;19.99
11342;5777;25;3;20;80.62
11343;5777;79;1;0;121.36
11344;5778;87;1;0;26.68
11345;5778;89;1;0;20.76
11346;5779;13;1;0;33.04
11347;5779;73;1;5;14.25
11348;5780;108;1;0;54.95
11349;5780;91;1;0;26.21
11350;5780;58;2;5;267.54
11351;5780;4;1;10;29.52
11352;5781;78;3;0;174.12
11353;5782;60;1;10;85.45
11354;5782;19;2;10;111.82
11355;5783;78;2;5;110.28
11356;5784;23;1;15;48.58
11357;5785;47;2;0;33.34
11358;5785;66;1;0;58.63
11359;5786;61;1;10;55.11
11360;5786;36;2;0;97.1
11361;5787;48;1;0;32.73
11362;5787;120;1;15;35.83
11363;5787;50;3;5;138.97
11364;5788;67;3;0;69.57
11365;5789;105;2;15;108.02
11366;5790;14;3;15;493.25
11367;5790;101;2;0;42.2
11368;5791;58;1;0;140.81
11369;5792;94;3;0;291.78
11370;5792;27;2;10;140.31
11371;5793;32;2;10;91.19
11372;5794;92;3;10;395.71
11373;5794;95;1;5;46.46
11374;5795;54;1;10;27.34
11375;5795;50;1;0;48.76
11376;5796;77;1;0;15.0
11377;5797;102;1;0;23.54
11378;5798;21;3;15;91.01
11379;5799;11;2;10;192.08
11380;5799;104;2;20;24.0
11381;5799;46;1;0;163.24
11382;5799;16;1;0;37.34
11383;5800;20;2;0;116.14
11384;5800;71;1;0;22.26
11385;5801;70;1;20;178.34
11386;5802;105;1;0;63.54
11387;5803;65;1;0;49.07
11388;5803;59;1;20;15.92
11389;5803;62;1;0;35.91
11390;5803;13;3;20;79.3
11391;5803;117;1;10;62.98
11392;5804;92;3;5;417.7
11393;5805;65;1;10;44.16
11394;5806;104;1;20;12.0
11395;5807;63;1;5;86.54
11396;5808;63;1;5;86.54
11397;5809;21;1;0;35.69
11398;5810;26;1;0;38.24
11399;5811;59;1;0;19.9
11400;5811;10;1;0;65.67
11401;5811;90;1;0;48.64
11402;5811;95;2;0;97.82
11403;5811;116;1;5;93.15
11404;5812;51;2;0;306.56
11405;5813;16;1;5;35.47
11406;5814;102;1;5;22.36
11407;5814;67;1;0;23.19
11408;5815;27;1;10;70.16
11409;5816;3;3;10;218.11
11410;5816;43;1;0;110.19
11411;5817;115;3;15;54.6
11412;5817;50;1;0;48.76
11413;5818;96;3;5;459.51
11414;5819;61;1;5;58.17
11415;5819;82;1;0;18.81
11416;5819;102;1;0;23.54
11417;5820;17;1;0;30.02
11418;5821;84;1;15;21.82
11419;5821;108;1;0;54.95
11420;5821;83;1;0;191.61
11421;5822;72;2;5;255.66
11422;5823;26;1;0;38.24
11423;5824;7;1;0;35.02
11424;5824;82;1;20;15.05
11425;5824;23;2;0;114.3
11426;5825;110;1;5;78.99
11427;5826;39;1;5;34.8
11428;5827;119;1;0;94.67
11429;5827;72;1;5;127.83
11430;5828;88;1;0;45.63
11431;5829;66;1;0;58.63
11432;5830;50;1;5;46.32
11433;5831;118;1;5;40.76
11434;5832;13;1;0;33.04
11435;5832;37;1;0;24.99
11436;5833;84;1;0;25.67
11437;5834;22;2;0;37.42
11438;5835;53;2;15;120.65
11439;5836;102;1;10;21.19
11440;5836;39;1;5;34.8
11441;5837;111;1;10;38.79
11442;5837;110;1;0;83.15
11443;5837;43;2;0;220.38
11444;5838;46;1;0;163.24
11445;5839;104;1;5;14.25
11446;5839;111;1;5;40.95
11447;5840;95;1;20;39.13
11448;5841;19;2;5;118.03
11449;5842;52;1;0;25.88
11450;5842;30;1;0;15.0
11451;5843;113;3;5;180.58
11452;5843;96;1;0;161.23
11453;5844;63;1;0;91.09
11454;5844;5;1;0;38.13
11455;5844;106;2;0;69.12
11456;5845;70;1;10;200.63
11457;5845;12;3;0;142.35
11458;5845;91;1;5;24.9
11459;5845;55;1;10;13.5
11460;5846;14;1;10;174.09
11461;5847;16;1;0;37.34
11462;5847;103;1;5;28.4
11463;5848;109;1;15;12.75
11464;5848;88;1;10;41.07
11465;5849;64;1;0;15.0
11466;5849;54;3;5;86.58
11467;5850;90;3;5;138.62
11468;5850;112;1;0;15.0
11469;5851;8;1;0;15.0
11470;5851;46;1;10;146.92
11471;5851;49;2;10;168.39
11472;5852;47;2;0;33.34
11473;5853;36;1;5;46.12
11474;5853;53;1;5;67.42
11475;5853;62;1;10;32.32
11476;5853;119;1;0;94.67
11477;5854;9;1;0;20.64
11478;5854;1;1;5;20.25
11479;5855;15;1;5;23.08
11480;5856;12;2;5;90.16
11481;5856;57;1;5;34.7
11482;5856;104;3;10;40.5
11483;5857;120;2;10;75.87
11484;5857;83;3;0;574.83
11485;5858;72;3;0;403.68
11486;5859;49;1;5;88.87
11487;5859;120;2;0;84.3
11488;5860;102;1;0;23.54
11489;5861;107;1;0;77.52
11490;5861;4;1;5;31.16
11491;5862;23;1;10;51.44
11492;5862;59;3;0;59.7
11493;5862;19;1;0;62.12
11494;5863;100;1;0;90.89
11495;5864;15;1;0;24.29
11496;5864;91;1;0;26.21
11497;5865;81;2;5;34.47
11498;5865;21;2;0;71.38
11499;5866;48;1;0;32.73
11500;5866;47;2;5;31.67
11501;5867;25;1;0;33.59
11502;5867;43;1;10;99.17
11503;5867;77;2;0;30.0
11504;5868;78;1;0;58.04
11505;5868;51;1;0;153.28
11506;5869;9;2;20;33.02
11507;5870;43;2;0;220.38
11508;5871;20;1;5;55.17
11509;5872;2;1;0;19.02
11510;5872;61;1;0;61.23
11511;5872;39;2;5;69.6
11512;5872;36;1;0;48.55
11513;5872;11;1;0;106.71
11514;5873;95;1;0;48.91
11515;5873;16;1;0;37.34
11516;5873;116;1;5;93.15
11517;5874;95;1;0;48.91
11518;5874;55;1;20;12.0
11519;5874;70;1;0;222.92
11520;5874;94;1;10;87.53
11521;5875;8;1;0;15.0
11522;5875;41;1;20;18.02
11523;5875;33;1;0;41.22
11524;5876;22;1;0;18.71
11525;5877;65;1;0;49.07
11526;5877;74;1;5;45.36
11527;5877;115;1;5;20.34
11528;5877;27;1;10;70.16
11529;5878;82;1;0;18.81
11530;5879;46;2;5;310.16
11531;5880;47;1;0;16.67
11532;5880;115;1;5;20.34
11533;5881;120;1;0;42.15
11534;5882;72;1;10;121.1
11535;5882;43;2;0;220.38
11536;5882;28;2;10;64.31
11537;5883;108;2;15;93.42
11538;5884;83;1;0;191.61
11539;5884;115;1;10;19.27
11540;5884;58;1;10;126.73
11541;5885;82;1;20;15.05
11542;5885;105;1;0;63.54
11543;5886;57;1;10;32.88
11544;5887;116;1;0;98.05
11545;5887;2;1;10;17.12
11546;5888;53;1;10;63.87
11547;5888;43;1;20;88.15
11548;5888;67;1;0;23.19
11549;5888;84;2;10;46.21
11550;5889;35;1;0;34.49
11551;5889;73;1;15;12.75
11552;5890;47;1;0;16.67
11553;5890;7;1;5;33.27
11554;5891;116;1;0;98.05
11555;5891;62;1;15;30.52
11556;5891;22;1;5;17.77
11557;5892;102;1;0;23.54
11558;5893;47;3;0;50.01
11559;5894;76;1;0;36.72
11560;5894;79;1;0;121.36
11561;5895;45;1;0;156.28
11562;5896;25;2;15;57.1
11563;5897;19;2;0;124.24
11564;5897;72;1;0;134.56
11565;5898;106;1;20;27.65
11566;5898;5;1;0;38.13
11567;5898;12;1;5;45.08
11568;5899;29;1;0;15.0
11569;5899;40;1;0;15.0
11570;5899;7;1;0;35.02
11571;5899;56;1;0;23.85
11572;5900;16;1;0;37.34
11573;5900;65;2;0;98.14
11574;5901;8;2;0;30.0
11575;5901;76;1;0;36.72
11576;5902;106;2;10;62.21
11577;5902;46;1;20;130.59
11578;5902;17;1;10;27.02
11579;5903;98;1;5;68.49
11580;5903;112;1;0;15.0
11581;5903;25;1;10;30.23
11582;5903;7;1;0;35.02
11583;5904;18;1;5;42.16
11584;5904;114;2;0;103.46
11585;5904;102;1;0;23.54
11586;5905;68;1;20;128.7
11587;5905;95;1;5;46.46
11588;5905;111;1;0;43.1
11589;5906;88;3;0;136.89
11590;5906;84;2;0;51.34
11591;5906;15;3;0;72.87
11592;5907;67;1;5;22.03
11593;5907;2;1;0;19.02
11594;5907;87;2;0;53.36
11595;5908;100;2;0;181.78
11596;5908;2;1;0;19.02
11597;5908;58;3;0;422.43
11598;5908;33;2;0;82.44
11599;5908;51;3;0;459.84
11600;5909;80;1;0;42.06
11601;5909;16;2;20;59.74
11602;5910;53;1;0;70.97
11603;5910;92;1;0;146.56
11604;5911;17;1;15;25.52
11605;5912;7;1;0;35.02
11606;5913;85;1;0;41.5
11607;5914;42;1;5;17.37
11608;5914;47;1;0;16.67
11609;5915;83;2;0;383.22
11610;5915;111;1;10;38.79
11611;5915;112;1;0;15.0
11612;5915;5;1;15;32.41
11613;5916;9;1;10;18.58
11614;5916;108;1;5;52.2
11615;5917;104;1;15;12.75
11616;5918;106;1;0;34.56
11617;5919;87;1;0;26.68
11618;5919;97;2;0;30.0
11619;5920;7;3;10;94.55
11620;5921;115;1;15;18.2
11621;5922;29;1;0;15.0
11622;5923;96;1;0;161.23
11623;5923;62;2;0;71.82
11624;5924;56;1;10;21.47
11625;5925;28;2;0;71.46
11626;5926;16;1;0;37.34
11627;5927;44;3;0;253.32
11628;5928;35;1;0;34.49
11629;5929;60;1;0;94.95
11630;5930;103;1;10;26.9
11631;5930;24;2;5;417.2
11632;5930;81;3;0;54.42
11633;5931;19;2;0;124.24
11634;5931;46;1;10;146.92
11635;5931;89;1;0;20.76
11636;5932;45;1;5;148.47
11637;5932;18;2;15;75.45
11638;5932;34;1;0;21.33
11639;5933;4;2;10;59.04
11640;5933;40;1;5;14.25
11641;5934;86;1;0;15.0
11642;5935;117;1;15;59.48
11643;5935;50;2;5;92.64
11644;5936;56;2;5;45.31
11645;5937;57;1;0;36.53
11646;5938;14;1;0;193.43
11647;5938;41;1;0;22.53
11648;5939;30;2;15;25.5
11649;5939;14;1;15;164.42
11650;5940;83;1;0;191.61
11651;5940;81;1;5;17.23
11652;5941;15;2;0;48.58
11653;5942;105;3;0;190.62
11654;5942;79;1;5;115.29
11655;5943;111;1;20;34.48
11656;5944;79;1;0;121.36
11657;5944;8;1;0;15.0
11658;5944;25;1;15;28.55
11659;5945;59;1;10;17.91
